,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,label
32806,574db700804fd3da,"""
Horologium, pardon me for taking this up as well. You said above that you would not consent to an unblock """"barring some change in behavior"""". I'm going to take a wild, wild guess and say that you'd not be the only one to state that kind of condition. Since we can't look into each other's hearts, and since there can be no assessment of behavior until there is behavior (the only """"behavior"""" now is an occasional note on his talk page), what is it that you would like to hear from Kiefer? And what kinds of restrictions, if any, do you think can be helpful? An Iban with Demiurge is probably a given, as is some type of restriction on RfA, AN(/I) participation, etc. FWIW, I accept his comments about the offending remark; it would have been better if he had swallowed a bit more pride, and it's clear that I'm probably in the minority there, but I do accept it.I sent Kiefer an email a week or so ago, to see how he was doingafter all, we both were blessed with a beautiful child around the same time last yearand I'm trying to figure out a way to heal some wounds. For the record, I have had my disagreements with him and I certainly don't approve of everything he's done here (I'm sure he feels the same way, and that's fine). I don't wish to be an apologist (for any side) and excuse everything that's happened, but I'm trying to find a way forward. I wish, for instance, that he would find it easier to let bygones be bygones (I think I'm paraphrasing GiantSnowman, from an AN thread about a proposed Iban between the two of them, and I wish KF had accepted that from GS). Anyway, this message is longer than I intended it to be, and I apologize for that. I suppose I'm also asking you if (or when) you can let bygones be bygones. There's no immediate urgency for you to respond; if you could ping me when you do, if you do, I'd appreciate it.For the talk page stalkers: please let's not turn this into ANI. I could have emailed Horologium privately, but I prefer to do this here, in between the privacy of email and the dramah of a board. At some point the community will be involved, if this ever gets anywhere; for now I'm interested in Horologium's response (and, possibly, {{|RegentsPark}}'s, since he started this thread). Or, pretend you never read this. Thanks,   """,0,0,0,0,0,0,non-toxic
125789,a0e666c825065144,yo buddy why are you saying mean shit to me? i was jus updatin the website whats wrong wit u? what'd i vandalize?,1,0,0,0,0,0,toxic
59646,9fb0c22d513e2ea4,If you have no interest in the whole story then get the f out of here.,1,0,0,0,0,0,toxic
47851,7fd86a075a851730,works fine on Chrome for me. 24.151.50.173,0,0,0,0,0,0,non-toxic
52315,8c041124e4e89de7,"Skin like Sun 

This film should be removed from the list as IMDB is not reliable sourse. (talk • contribs)",0,0,0,0,0,0,non-toxic
12372,20ca7bad20d4c3d1,"You're an asshole, useless piece of shit. Get a life, motherfucker!",1,1,1,0,1,0,toxic
155849,c499a1bfde09f787,"BEWARE OF FLYING DICKS, FUDGING NIGGER.",1,0,1,0,1,0,insult
152893,94381565df5644cf,"The comparison of Shotokan and Wado is foolishly done. Master Gigo Funakoshi experimented with attacking from the heel and hitting with the ball(cresent kicking) but left those as options, not as official technique. Grandmaster Gichin Funakoshi and Master Gigo mainly focused on moving and pivoting on the ball for great speed and easier hitting of higher parts as well as lower. The linear stance in most karate(aside from Goju, Kyukushin, and Kempo(Kenpo means law of the sword and is a mistranslation...of course language is weak and abstract...) is the initial stance to emphasize the kick as the primary attack in the attack, defense, or counter of an opponent; the beginning of most combos. Watch Lyoto Machida for example. Machida Karate is a return to the classical values and techniques of original Shotokan. He thrusts from the ball of the foot and when not attacking rests on the heel to conserve energy because it is a sport fight. Where Wado differs is in its greater emphasis on Jujitsu and the wrestling in it that Judo mostly abandoned. Shotokan barrowed more from Judo. Just look at the belt system developed by Grandmaster Jiguro Kano and his friendship with Grandmaster Gichin Funakoshi.",0,0,0,0,0,0,non-toxic
121204,8880920e3099fbbc,"No tell the real name. I cant think of it. Is there a name for a mental disorder where a jew acts like a nazi and does not realize it? Himmler by proxy? Maybe OM knows. But I read that aspergers have no ideas they are aspergers. could that be the same with himmler by proxy that OM has? 

What is with the admins? I should have been banned by now. Maybe OM and Filll's moms are making them do homework and kicked them off the computers. 

The admin response time is really slow tonite.",0,0,0,0,1,1,insult
108876,461d76998c5c4053,"Ben Gaelys Gay 

Ben Gaelys Gay",1,0,0,0,0,0,toxic
62947,a861c472dcbd8bd0,i didn't know the nazis were on wikipedia. sieg heil you moron.,1,0,0,0,0,0,toxic
144009,0650f13584a0159c,"STOP VANDALIZING! 

Seriously mang, ain't y'all got nothin' better to do than fuckin' vandalize my talk page with some error messages?  I mean, like, OMGROFL or what have you!",1,0,1,0,0,0,obscene
84568,e24147d36271665f,"""* The senate report not good enough for you, hey? Here is a quote from Senator Kennedy, from the PDF of the senate report which I linked.

""""Some 2 years ago, the Senate Health Subcommittee heard chilling testimony about the human experimentation activities of the Central Intelligence Agency. The Deputy Director of the CIA revealed that over
30 universities and institutions were involved in an 'extensive testing and
experimentation' program which included covert drug tests on unwitting
citizens 'at all social levels, high and low, native Americans and foreign.'
Several of these tests involved the administration of LSD to 'unwitting
subjects in social situations.'''""""At least one death, that of Dr. Olson, resulted from these activities. The Agency itself acknowledged that these tests made little scientific sense. The agents doing the monitoring were not qualified scientific observers. The tests subjects were seldom accessible beyond the first hours of the test. In a number of instances, the test subject became ill for hours or days, and effective followup was impossible.""""''

""",0,0,0,0,0,0,non-toxic
30964,5242a77f8faa5aea,"Finally, the fool has come to his senses. I don't know what to put in the article. I was only suggesting that something be put there. ►   ( Talk ♥ Contribs ) ♪♫",1,0,0,0,0,0,toxic
95567,ff9411465959d403,and the show handler herself.,0,0,0,0,0,0,non-toxic
14173,2567f01760f5f682,"Some helpful advice ) 

Look shithead, why the fuck did you delete my redirects—clit rock and butt rock? They are perfectly synonymous with the names of the articles they redirected to. Of course, you must be one of those musically ignorant philistine faggots who seem to crawl all over the Internet. 

Tell you what, I'll give you some helpful on how not to be such a retarded poof:
Find a way to go back in time.
Go back to the year when you were an infant.
Go to the house you grew up in.
Tell you bitch-ass mother to not keep dropping you on your head. Tell that ho that because of her, you magically developed symptoms of Down's Syndrome as you grew older. So much so that these you have to become a mindless vanda-fight admin-gnome on Wikipedia cause that's the only productive thing you can do.

I hope you don't take this the wrong way. I'm just trying to help somebody with far less mental facility than I. Best of luck with your future, and remember that thanks to medical advances Down's syndrome patients are slowly getting integrated into normal society. So there's hope for you yet )",0,0,1,0,1,1,obscene
115706,6ac814f699a221d4,"""
The only source is Ohio State (I checked), if there is any archive for it, it should be put in the article, otherwise, how do we know what depressions warranted numbers and what didn't. ami  """,0,0,0,0,0,0,non-toxic
58231,9be6dc8e02807008,Note: table was compiled using Nevada State estimates from 2004 for population and Census 2000 for area and density,0,0,0,0,0,0,non-toxic
127704,ab0c84cb2356a0f2,"Listen here moron, you completely violate wikipedia regulations both on your userpage and in your edits. You should be paraded through the streets as an animal not worthy of our presence.",0,0,0,0,1,0,insult
144152,089851d6351e67ad,"""

I have a feeling that proposal would be contested, because Izmir is not as well-known as Istanbul, in my experience.  .ıl """,0,0,0,0,0,0,non-toxic
103929,2c0c7feb212b2082,"I think i got blocked for a bad reason. As shown over there, I didnot do the god damn harrassment. -218.186.9.248",1,0,0,0,0,0,toxic
66561,b21adb1ff6ca2e5c,"You deserve it Ari. You're anti-Islamic, moronic, egotistical, self-hating bastard. Good job HJ Mitchell!",1,0,0,0,0,0,toxic
78248,d1666c509d743656,Are you suggesting that I should start ass kissing instead? Is that what will get me further?,1,0,1,0,0,0,toxic
59615,9fa0210fde41e711,Fuck you!216.102.76.214,1,0,1,0,1,0,toxic
110454,4ef0bb27d795ee82,"... 

Dude your a dick.",1,1,1,0,1,0,obscene
147155,37cd12be872253d9,"Trouted 

You have been trouted for: ?B/ for life go kill urslef really this site sucks you are a joke really get a life go out into the world",1,0,1,0,1,0,toxic
62028,a5f5f4145e61c8a2,"Are you frickin crazy?  This guy was going around harassing people!  What the hell did I do here!  I never once attacked him!  Neither me, or whoever!",1,0,0,0,0,0,toxic
7084,12e5c9ea3a15c4a8,"""

 I'VE HAD ENOUGH! 

GET THE F***ING DVD OF """"Pinocchio""""! IT MENTIONS OF THE BACK OF D*** DVD GUIDE THAT """"Fantasia"""" IS COMING TO DVD AND BLU-RAY SPRING 2010! i'M GOING TO SAY THIS ONCE, AND I'M NOT GOING TO SAY THIS AGAIN! IN FACT, GO ASK GABRIELKAT, HE KNOWS IT'S TRUE!  """,1,0,0,0,0,0,toxic
61757,a5431698d176887b,"""

 What 

The fuck is going on here................ I don't even know if I should bother trying to fix this or just use my second account permanently. Shit, Indrian and Times probably playing some shit game here pretending to act like me and got all this shit on my page. I knew there was something wrong with those assholes when i saw them the first time. Guess I'll have to abandon this account. Hey  you still need to learn how to read links! Don't think I forgot! This isn't funny asshole! Guess what? I have been using another account and you don't even know what it is since the very first time I was blocked! Ha, keep playing your games, you aren't preventing me from editing piece of shit. Oh and  don't think I forgot about your 5 year old temper issues when anyone tries and fixes issues with your precious Dreamcast punk ass bitch. Lol, you guys did a number on this account. Probably found out what program I was using for the first BS account you made. 

I am impressed with how much damage you have done to this account, but it really means nothing when I am still editing every day on my personal internet and you have no idea which account it is. Oh and no it's not using a proxy or a public wifi spot. Heck, I may even try reporting this, all you idiots did was use proxy's, if I post on this account on my personal connection, and THEN appeal this I might just get my account back and get you idiots banned. I know exactly what you are going to do after this to wait until I log off, and then pounce with a new account. Sadly, looking at all this crap in my talk page, an admin would have to be retarded to not see how many of these """"accounts"""" that are proxies and not actual connections. You can only hide the smell of rotten fish for awhile before someone notices.

Shit, may was well clean this shit up. 

Oh wait a second one more thing, , what kind of retarded admin are you when having a bunch of almost all accounts pretending to be me are all on proxies and not ONE of them acts like me (did you even see my history?), and not one uses a real connection? Got that brain damage you do. had to put that in bold to be clear. Warning me about an indefinite block, lol, what does that matter, you already screwed up noticing what a 5 year old would have noticed by now. Any person would be frustrated by the silliness of this nonsense. I would appeal but something tells me to much shit damage and retarded admins will make this impossible, and I would rather not use the IP of my other account (using a real connection n my personal internet) because then you guys will probably be jackass and deleted for fun, look at this page! All this shit and nothing clicked in your small head? Amazing wikipedia. 

Also I need to take note to stay away from low ranked video game pages and focus on popular until you guys get tired of the act.

Also I KNOW you guys got an account that is going to post a bit after I submit this post I SAW him and he did the EXACT same thing 3 of the duded did, you guys need help, I can't believe not one guy was not like """"this shit don't make sense"""" for a whole second. Amazing.

Alright, so clean this page and leave this message here. Erase other extra crap. Alright, looks like we are in business. BTW, I know this is probably bull, but if any of you two actually are not trolling, which is highly unlikely, than post request an admin to come by so I can clear this account up. But I have this sinking feeling you guys all knew what's been going on here this whole time, and I have no patience to search through tons of pages to find ONE contact I can talk to about this block, so you might have this account, but you won't get the other one. Suck doesn't it? Until then, I will be going about my day and you guys will most likely probably still be doing this for X amount of days cause I guess you think it's funny? Yeah.

List of trolls
The official list of either trolls who got nothing better to do, or user who actually are so dumb that when the same thing happens over and over again the same way, they don't realize that there's something amiss.

One is a shit admin that posted a warning on this page. Two I had to deal with multiple times, and it seems they got something against me because they are making accounts trying to make admins believe they are me, yet they act more like them, even their edit summaries are just like theirs. If there are any sane admins left drop me a message so we can have a private conversation and I can prove things to open this account back up. In the mean time, I will be posting with my second account. It seems like t",1,1,1,0,1,0,severe_toxic
