,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
109085,4746a71813e9bc81,"""
Most Overseas Chinese (華僑) do not consider themselves 中國人, but they do consider themselves 華人, with ancestry coming from what has been known as """"China"""" in English even centuries before the PRC or the ROC was born.  What Heilme keeps complaining about is that he thinks the China page is POV of saying Taiwan is part of China.  But the article clearly spells out the current political confusion and conflict between the ROC and PRC over Taiwan.  He's not complaining about the possibility of a user wanting to read about """"China, Maine"""" when he searches for """"China"""".  His complaint is not about the ambiguity of """"China"""", but that he thinks the China page says that Taiwan is part of China.  Instead of suggesting a change in the redirect, he needs to go over to the China page and suggest that it deletes any reference to Taiwan.   """,0,0,0,0,0,0
76843,cdc6c951d49546e6,"Wikistalker and sock puppet
Lay off.  I will have recourse.  You are not immune.   Stan

You have continued in your harassment, and have now admitted that you were guilty as charged.  I have reported your misconduct.  You should know better.  Indeed, your wiping out my complaint carries with it your admission, and your attempt to cover up what you have done.  From your talk page, this is apparently not your first time.  This is your last warning.    Stan",0,0,0,0,0,0
21998,39fca066daaf9e4f,"Hum!!! 

You're a pig!!!",1,0,0,0,1,0
56429,96c01ae2e340ab16,"""

Just one final word for you assholes....  landing gear from one of the aircraft and bits and pieces of several people were found inside this building, which itself is less than 60 feet from another that was destroyed..... so fuck you and everybody who looks like you moslem mental retards here...  that is fucking """"Ground Zero""""   so blow me and suck each other dry.  Fuck you""",1,0,1,0,1,0
21746,3951e837de4362cf,"You didn't ban me, this is offensive! I have a right to be banned from idiots!",1,0,0,0,1,0
54233,90e9f34e64e0fe5a,"? 

Recently, I have been doing some editing on the Summon Night: Twin Age page. It would appear that you have tagged some of my character descriptions with an unwikipedialike tag for saying they present information which would have been better suited to a game guide. What was your reason for doing this, and how can I fix it?",0,0,0,0,0,0
120647,8559e6144463e0ba,see also: Maggot User:gofuckyourself,1,0,1,0,1,0
106062,37768b7d256b5d43,"Generations of the Impala 
I have always thought of a generation of a car to mean specific body styles of a car. When a car's body style changes, it is a new generation (sorry if that sounds convulted, but ...).

Anyhow, the infoboxes stating the generations of the Impala may be wrong, and it may be worth checking out. For the record, here's how I understand the generations of the Impala: 1958 (first), 1959 (second), 1961 (third), 1965 (fourth), 1967 (fifth), 1969 (sixth), 1971 (seventh), 1977 (eighth), 1980 (ninth), 1994 (10th), 2000 (11th) and 2006 (12th).

Someone may want to look into this.",0,0,0,0,0,0
157007,d6f740714d7c70b0,"""

You display your ignorance. The dim bulb in question was paranoid and he was stupid, the classic definitions without a shade of exaggeration. An accurate description isn't an insult, censor. Why you people feel the need to interfere when you don't understand is beyond me.

When cletus wrote his stupid paranoid schlock viz 

""""I do not support the interjection of """"However, this accomplishment was short live."""" That does not make sense. That sentence takes away from his great accomplishment. It infers that he did something wrong or something happened and he did not act. It has a negative connotation. What is the point of that sentence?

There should be an entire section devoted to his accomplishment of paying off the national debt.

Subtle propaganda

The diction does not make sense and should be changed or removed.""""

That is paranoid and stupid. In fact if you're censoring me surely that garbage should also have been censored on the grounds that it is incoherent babble or whatever euphemism you censors use.""",1,0,0,0,0,0
73365,c449cb0aa012df26,"""

 Dubious 

""""his, however, varies between individuals, and an ASD savant who at a young age were to identify attributing peoples faces to their name as a very important skill to possess would[dubious – discuss] have exceptional[weasel words] skills in this area exceeding that of the ‘normal’ population.""""

There wouldn't happen to be any evidence for this would there...? Or is this article meant to be more an exercise in creative writing? 93.95.81.1  """,0,0,0,0,0,0
107117,3ca72615d78eb07a,"Masturbation 

GraemeL,

I was wondering if your edits are like a form of literary masturbation for you? I'm curious, have you had any success in your lifetime? I can on imagine a jealous perpetually failing loser could possibly be so particularly concerned with what rational people would agree is legitimate content simply because you are affraid of any association whatsoever with commercialism. Are you jealous, envious, or affraid of people who succeed? Maybe you'd be best to give up your life as a failure and join a commune, where you can spend your days feeling as equaly imcompeted as your fellow unsuccessful losers. At your commune, no one is superior and no one enjoys more success than others, therefore you don't have to feel ashamed of your lack of accomplishment. Do your edits make you feel important? Does your mommy or boyfriend control your life so much that you're only able to feel satisfaction in your life through the edits you demand? Enjoy yourself, Graemel. I'm sure you'll keep up your crusade like the predictible loser I know you must be. I'm going to stop further wasting my time with Wikipedia and go continue what I do best - which is to make money. Bye, bye, loser.",1,0,0,0,1,0
146435,2c207cc3a893d577,"""

I'm not going to sit here and just blatantly make fun of what you do and who you are. However, I look at your picture and it's quite easy to see that you're an ugly little parasite. As I browse through your insignificant pages on Roger Royle and Harold Gaba (that must have taken hours to make), and I know right then and there that you're a compulsive masturbator. I look at all your Wikipedia buddies and their comments concerning """"speedy deletions"""" and """"harassment via Wikipedia"""" and I now understand why there are entire hospitals throughout the world that treat internet addictions. So go ahead and suspend or block or whatever it is you people do to naughty Wikipedia users, because I could really careless. You piece of shit.""",1,0,1,0,1,0
52006,8b35929dd0b8a5a8,"Comment on the question about including separate sections for health, environmental, and economic damage.  I don't feel that it is appropriate for this article about BP to include these sections.  I believe that the editors that have argued for including these sections have presented their arguments very well, but it could also be argued that including such a brief summary (as must be) in one sense tends to minimize the issues.  But mainly, the information just seems out of place in this article, to me...",0,0,0,0,0,0
126409,a41b9de1573e7174,"F*CK YOU 

You moth*rfucker, if you want me to be rude so I will. I am no sockpuppet or vandal, you refuse to answer me without reason. You removed sourced data, assh*le, and I'm going to return it back. You're the vandal, not me.",1,1,1,0,1,0
141852,f6e6eb2e0e6dafa6,this guys a fuckin prick and if i ever come cross u in public i swear to god i will fuckin kill ur ass,1,0,1,1,1,0
67369,b441daf214293b7a,"""

There is no dispute about quasar redshifts, and the Wolf effect has not been used to suggest that """"quasars might not be at cosmological distances"""" (unless ScienceApologist has a source verifying his statement). What some researchers of the Wolf effect have said is in the last quote of the article:

""""we note the possibility that correlation-induced spectral shifts may contribute to the shifts observed in the spectra of some astronomical objects such as quasars""""

James also writes:
"""".. our results do demonstrate the plausibility of the existence of extra-galactic objects with discordant redshifts due to well established physical phenomena.

""""It should be emphasized that our theory is based entirely on established principles of optics: no hypothetical new physics was introduced. Furthermore, certain aspects of the underlying phenomenon, the Wolf effect, have been tested extensively in the laboratory.""""  """,0,0,0,0,0,0
42457,714f6f71ac1690e2,"""

I'm afraid that I changed them all, as the articles' text (and the Talk pages for the ones at which I looked) seemed to use the capitalised form for the title of the vehicles, and the lower-case forms for the generic name.  I didn't realise that it would be controversial; sorry.   (Μελ Ετητης) 17:42, 21 Mar 2005 (UTC)""",0,0,0,0,0,0
132345,c43759d468c1e1a9,"""

But I haven't denied that at all! I am myself a subject who considers himself both french and spaniard... with both breton and Asturian  roots... So what? Of course there are roussillonese who may consider themselves catalan without stopping feeling french... I'm just saying that there are no references of studies or scholars (apart that GREC article) to back the sentence in the lead of the article: """"Other Catalan-speaking people from the Pays Catalan in southern France, Andorrans or Valencians are sometimes included in a Catalan ethnic group"""". That sentence is so freely included in wikipedia is just doesn't fit. We could also said that 3/4 of the spaniards may """"also be included in a Almoravid ethnic root""""... I'm sorry, but that is just too POVish.

Let me copy/paste here the first paragraphs of the """"Explanation of the neutral point of view section"""" in Wikipedia:Neutral point of view:

""""The neutral point of view is a means of dealing with conflicting verifiable perspectives on a topic as evidenced by reliable sources. The policy requires that where multiple or conflicting perspectives exist within a topic each should be presented fairly. None of the views should be given undue weight or asserted as being judged as """"the truth"""", in order that the various significant published viewpoints are made accessible to the reader, not just the most popular one. It should also not be asserted that the most popular view, or some sort of intermediate view among the different views, is the correct one to the extent that other views are mentioned only pejoratively. Readers should be allowed to form their own opinions.""""

""""The neutral point of view is neither sympathetic nor in opposition to its subject: it neither endorses nor discourages viewpoints. As the name suggests, the neutral point of view is a point of view, not the absence or elimination of viewpoints. The elimination of article content cannot be justified under this policy on the grounds that it is """"POV"""". Article content should clearly describe, represent, and characterize disputes within topics, but without endorsement of any particular point of view. Articles should provide background on who believes what and why, and which view is more popular; detailed articles might also contain evaluations of each viewpoint, but must studiously refrain from taking sides.""""

So, this said, again, I'm not against including that some sources claim the other regions to have some degree of Catalanity, but, as the guideline states """"Articles should provide background on who believes what and why"""". So, my addition that is only the GREC who includes all territories as catalan is correct and, even, necessary in order to let """"Readers [...] to form their own opinions"""". The same way the article should include sources to back that some people consider all territories as catalan, it should also include sources that some others don't.

Do we agree on this? MauritiusXXVII (Aut Disce, Aut Doce, Aut Discede!). """,0,0,0,0,0,0
151690,813d8e41b6b4c33d,"BOLLOCKS TO ALL OF YOU
BOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOU
BOLLOCKS TO ALL OF YOU
BOLLOCKS TO ALL OF YOU
BOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOU
BOLLOCKS TO ALL OF YOU
BOLLOCKS TO ALL OF YOU
BOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUBOLLOCKS TO ALL OF YOUB",1,0,0,0,0,0
